Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MoSinceBuild,MoSinceRemodel,HasBeenRemodelled,TotalPorchSF,TotalBaths,TotalAreaSF,totalUnfinishedSF,MasVnrArea_na
181,12,1,-1.662323499157957,-0.8415594755789567,1,-1,3,3,0,4,0,21,2,2,3,5,-0.07181150346759095,-0.5170226069245809,0.9513055978073124,0.7330563472542232,1,1,8,8,1,1.9525269462642376,2,4,2,2,3,3,2,-0.016750181987468124,5,-0.2885539602912867,-0.5595358692059765,-0.6870886565087333,1,0,1,4,-1.0182079602978111,0.9369550767580463,-0.12020053776139607,0.01814777805010463,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,-0.9338097644365821,6,0.6002891566204857,4,5,0.893020835724369,2,0.3116178291833854,-0.15425346192671324,4,4,2,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,-0.6142281156003023,8,4,177000,-0.9777831040788593,-0.7742613619755366,-0.9541333402424635,-1.1575001273750865,0.3684543643904051,-0.354411953597672,-0.5675906580962794,0
182,6,3,-0.104525036378766,-0.29343255609430247,1,-1,3,3,0,4,0,6,2,2,0,5,0.6512560486888432,0.3816119241586198,-1.6974463110318485,-1.6887898398184582,1,1,11,12,2,-0.5705546376073152,3,4,0,1,3,3,3,-0.20092109098362082,5,-0.2885539602912867,-0.2856977862189005,-0.6027495844057132,1,2,1,4,-0.6767589515042873,1.2691212956033273,-0.12020053776139607,0.545284487022551,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,1.227164654525456,1.389546474090405,-0.21138105725304607,3,1.5271329360641575,6,0.6002891566204857,2,5,-2.1480250726871244,2,-1.0265057902511514,-1.2019378753036376,1,4,2,-0.7519181986726792,-0.7042419465576079,0.2952575550262608,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.2508047024413897,-1.3671861750264094,8,4,200100,1.6368219369814951,1.604391780122547,1.047353264289141,-0.9021637516769323,-0.9047843859291004,0.026841779724046038,-0.2962253530947403,0
183,0,3,0.06856368170781077,-0.1459562582545271,1,-1,3,3,0,4,0,7,0,2,0,2,-0.7948790556240252,0.3816119241586198,-0.47239855319373664,1.023677889702945,3,1,13,14,1,-0.028313420020884966,3,4,2,-1,-1,-1,-1,-0.9726849001103559,-1,-0.2885539602912867,-1.2837357580974171,-2.4103410486677377,1,0,1,4,0.45881767622568964,-0.7948908642559706,-0.12020053776139607,-0.3339110348015292,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,0.29666158581378765,6,0.6002891566204857,2,1,-0.7415413400468087,1,-1.0265057902511514,-1.033560023153775,4,4,2,0.17357339000443556,-0.7042419465576079,-0.3592018222665479,6.02341369431777,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,-0.11906889913884142,-0.6142281156003023,8,4,120000,0.4438567285735568,-1.065030506680226,1.047353264289141,0.7319890527912548,-1.5414037610888531,-1.4969589696987442,-1.2852509688441516,0
184,4,4,0.15510804075109916,0.09108784547435095,1,-1,3,3,0,4,0,17,2,2,0,0,0.6512560486888432,-0.5170226069245809,1.050633794388781,0.8783671184785841,1,1,12,13,2,-0.5705546376073152,3,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,1.7986400189967768,0.6942485784758654,1,0,1,4,0.5157258443579437,0.8544862224240456,-0.12020053776139607,1.0781302578250238,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,4,-0.9509005224342206,-1,5,1.0070600572898,2,0.3116178291833854,0.051541690700896925,4,4,0,1.4820270153755288,2.887884052940918,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.1387299438258047,8,4,200000,-1.0439058869929252,-0.8711844102104331,-0.9541333402424635,2.149105937916011,0.3684543643904051,1.057683880329583,1.7692907287764792,0
185,4,3,0.9917035115028869,-0.30846071144482307,1,-1,0,3,0,4,0,3,6,1,0,0,-0.7948790556240252,2.178880986325021,-2.0947590973577226,0.2971240335811406,1,1,0,10,2,-0.5705546376073152,3,4,2,1,3,3,5,-0.9726849001103559,5,-0.2885539602912867,-0.14312093309339816,-1.2615061205617348,1,2,1,4,-0.5862232294757014,-0.07099758732418573,-0.12020053776139607,-0.5013768484823063,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.9338097644365821,6,-0.9509005224342206,-1,1,0.36083780175235763,2,0.3116178291833854,0.4818406461949909,4,4,2,0.0778328808309409,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,-0.11906889913884142,-1.3671861750264094,8,4,127000,2.0308035185111377,-0.3865691690359509,1.047353264289141,-0.4936255505598855,-1.5414037610888531,-0.9918584822406719,-0.15493597941625298,0
186,7,4,0.9340072721406947,1.2456509272036793,1,-1,1,3,0,4,0,17,0,2,0,3,2.820458705158146,3.0775155174082216,-2.624509479125555,0.3939978810640478,1,7,13,14,2,-0.5705546376073152,2,2,0,3,3,2,5,-0.9726849001103559,5,-0.2885539602912867,1.2215432325364102,0.11299281127937587,1,0,1,4,0.9192564911139263,2.68254582682773,11.643759745292288,3.982139708698501,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,1.389546474090405,-0.21138105725304607,0,3.372839961439712,6,2.151478835675192,4,5,0.6269293187383633,2,1.6497414486179223,1.716611561960652,0,4,2,-0.7519181986726792,3.2199293133987648,-0.3592018222665479,-0.1162994367056103,7.083166219076152,-0.06866821876665889,-1,0,-1,-0.08765777628369735,-0.11906889913884142,-1.3671861750264094,8,4,475000,2.5597857818236647,-0.48349221727084735,1.047353264289141,3.119384165568997,0.3684543643904051,2.600911571577684,2.48022297411109,0
187,8,3,-1.662323499157957,-0.05708976628178204,1,-1,0,3,0,1,0,11,2,2,0,7,0.6512560486888432,-0.5170226069245809,0.6202116092024172,0.2971240335811406,1,1,6,6,2,-0.5705546376073152,3,4,2,2,3,0,2,0.36693921175451666,5,-0.2885539602912867,0.022087166559961707,0.2976269961535549,1,0,1,4,0.1406492816680879,-0.7948908642559706,-0.12020053776139607,-0.5679825698326155,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,6,-0.9509005224342206,-1,1,0.5128900971729323,2,0.3116178291833854,0.11234480397723628,4,4,2,0.5884489297562456,-0.29673185417752296,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,0,-1,-0.08765777628369735,-0.11906889913884142,0.8916880032519118,8,4,173000,-0.581046406594464,-0.24118459668360623,1.047353264289141,0.08726470415341536,1.0050737395501579,-0.20385315445151583,0.008780278973105354,0
188,4,3,0.06856368170781077,-0.010702860099841827,1,-1,3,3,0,4,0,17,2,2,0,0,-0.7948790556240252,1.2802464552418205,-1.8298839064738066,0.10337633861532607,1,1,6,6,2,-0.5705546376073152,3,4,1,1,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.2099265127411791,-0.905914357100353,1,0,1,4,-0.9173252986088154,0.8178333982756008,2.841355897133238,0.26744347796126156,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,3,0.9118972609389725,3,-0.9509005224342206,-1,5,-2.300077368107699,2,-1.0265057902511514,-1.3703157274535005,1,1,0,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,4.659032998534796,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,0.6206783040216208,0.8916880032519118,8,4,135000,1.8710067931354784,-0.03926157952757196,1.047353264289141,-0.2638228124315467,0.3684543643904051,-0.31191551835480535,0.5178705619098771,0
189,10,3,0.1839561604321953,-0.3505395464262807,1,-1,3,0,0,4,0,20,1,2,2,6,-0.7948790556240252,-0.5170226069245809,0.25600822173703264,-0.28411905131630294,1,1,9,10,3,0.9510406158239941,3,4,1,2,3,0,2,1.4083818519113325,5,-0.2885539602912867,-1.2837357580974171,0.06512468927495908,1,4,1,4,0.15875642607380508,-0.7948908642559706,-0.12020053776139607,-0.5546614255625537,3.0345443170988955,-0.2409783655768276,-2.840848284594,3.2156889559762503,-1.0621004771748408,4.327094583768245,3,-0.31857408931139725,6,2.151478835675192,4,5,0.09474628476635198,2,0.3116178291833854,0.2573368433285071,4,4,2,0.20548689306226708,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,0.8916880032519118,8,2,153337,-0.21737110056710185,0.3403536927257724,-0.9541333402424635,-0.39149100028062384,1.0050737395501579,-0.3192006215392968,-1.2852509688441516,0
190,11,3,-0.4795505922330157,-0.5604327828218849,1,-1,3,3,0,4,0,22,2,2,4,2,1.3743236008452775,-0.5170226069245809,0.9844149966678019,0.8299301947371305,1,1,5,5,2,-0.5705546376073152,2,4,2,0,3,0,2,1.555280076943978,5,-0.2885539602912867,-0.2879609108716863,1.2207979205244501,1,0,1,4,1.1132616097466104,-0.7948908642559706,-0.12020053776139607,0.14755317953070518,1.1074304837085576,-0.2409783655768276,-1.025689205597396,1.227164654525456,-3.513747428440087,-0.21138105725304607,0,-0.9338097644365821,6,0.6002891566204857,2,1,0.9310339095795127,0,0.3116178291833854,0.9776198775251427,4,4,2,-0.7519181986726792,1.1069140195761027,-0.3592018222665479,-0.1162994367056103,3.7472870588583973,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.6206783040216208,0.1387299438258047,8,4,286000,-0.9722728721693538,-0.8146459654067435,1.047353264289141,1.03839270362904,0.3684543643904051,0.7444244433964516,-0.2984680415658274,0
191,6,3,0.35704487851877204,0.005327172274046797,1,-1,3,0,0,4,1,6,2,2,0,5,1.3743236008452775,2.178880986325021,-1.3001335247059744,0.44243480480550146,3,1,3,3,2,-0.5705546376073152,2,4,1,2,1,3,4,-0.32150918615967317,5,-0.2885539602912867,-0.02543845114853908,-0.465983521535951,1,4,1,4,0.9994452734821023,1.903673313673278,-0.12020053776139607,2.3055785512807203,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,2,2.1423686111893425,0,2.151478835675192,4,5,-1.6918681864254004,2,0.3116178291833854,-0.15425346192671324,4,4,2,-0.7519181986726792,0.4126375658915136,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,2.1001727103425454,-0.6142281156003023,8,4,315000,1.2869222107278966,-0.45926145521212325,1.047353264289141,-0.6851278323335012,0.3684543643904051,1.222812885844722,-0.038316178919723755,0
192,5,3,-1.662323499157957,-0.3050543295653717,1,-1,0,3,0,1,0,12,2,2,0,5,0.6512560486888432,3.0775155174082216,0.024242429713606045,0.9268040422200378,1,1,6,6,1,0.19300952593276002,3,4,1,3,3,3,0,0.39982687407525824,5,-0.2885539602912867,-1.0596864174716276,-0.7577511223247771,1,2,1,4,-1.132024296562319,0.9323734737394908,-0.12020053776139607,-0.06939117001030162,1.1074304837085576,-0.2409783655768276,-1.025689205597396,1.227164654525456,1.389546474090405,-0.21138105725304607,2,0.29666158581378765,6,-0.9509005224342206,-1,1,-0.1713452322196537,0,0.3116178291833854,0.051541690700896925,4,4,2,-0.7519181986726792,-0.22126702225528502,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.11906889913884142,-0.6142281156003023,8,4,184000,-0.05206414328193718,-0.9681074584453295,1.047353264289141,-0.9532310268165631,0.3684543643904051,-0.44790411113197864,-1.0632248102065287,0
193,0,3,0.2993486391565798,-0.15026432945500967,1,-1,0,3,0,4,0,5,2,2,0,2,0.6512560486888432,-0.5170226069245809,0.9181961989468228,0.6846194235127696,1,1,12,13,2,-0.5705546376073152,2,4,2,2,3,0,2,0.2551211598639954,5,-0.2885539602912867,0.6874458144789727,0.851529550776092,1,0,1,4,0.6942105535000129,-0.7948908642559706,-0.12020053776139607,-0.16073615929072554,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,-0.31857408931139725,6,-0.9509005224342206,-1,1,0.8550077618692253,0,0.3116178291833854,0.902785276569648,4,4,2,-0.7519181986726792,-0.17598812310194226,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.9905519056018519,0.8916880032519118,8,4,192000,-0.8703335818435023,-0.61676140859383,-0.9541333402424635,-0.9340807986392016,1.0050737395501579,0.35102887143391454,0.6681306894727128,0
194,12,4,-0.9699686268116499,-0.8009834561325511,1,-1,3,3,0,4,0,7,2,2,3,5,0.6512560486888432,-0.5170226069245809,1.0837431932492705,0.9268040422200378,1,1,12,13,3,-0.29390095516525894,2,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.9114951551047621,-0.19928969893991463,1,0,1,4,-0.498274242362218,0.8980114511003238,-0.12020053776139607,0.36830357029172966,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,2,0.29666158581378765,0,-0.9509005224342206,-1,5,1.0450731311449437,2,0.3116178291833854,-0.434883215509818,4,4,2,-0.7519181986726792,-0.10052329117970432,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,-1.3671861750264094,8,4,130000,-1.1458451773187768,-1.0206074429058984,-0.9541333402424635,-0.9021637516769323,-0.2681650107693476,0.128833224306926,0.8901568481103358,0
195,0,3,0.06856368170781077,-0.33430913864771844,1,-1,0,3,0,4,0,5,2,2,0,2,-0.7948790556240252,1.2802464552418205,0.024242429713606045,-0.6231775175064783,3,1,6,6,2,-0.5705546376073152,3,4,1,3,3,0,0,-0.11760567977107556,5,-0.2885539602912867,-0.21101467267697072,-0.4409097433431613,1,4,1,4,-0.772468143363078,-0.7948908642559706,-0.12020053776139607,-1.239748845165733,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.9338097644365821,6,-0.9509005224342206,-1,5,0.47487702331778864,2,-1.0265057902511514,-0.5658437671819335,4,4,2,-0.7519181986726792,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,0.1387299438258047,8,4,127000,-0.021757867779656995,0.6270843770873411,-0.9541333402424635,-1.1575001273750865,-1.5414037610888531,-1.0258556304349653,-0.22221663354886598,0
196,12,3,-0.9699686268116499,-0.8252288800980576,1,-1,3,3,0,2,0,13,2,2,3,5,-0.07181150346759095,0.3816119241586198,0.1566800251555641,-0.4294298225406638,1,1,9,2,2,-0.5705546376073152,3,4,1,2,3,3,0,0.268276224792292,5,-0.2885539602912867,-0.6296927334423348,-0.4614246527736256,1,4,1,4,-0.7957487575990001,0.5818808428199873,-0.12020053776139607,-0.11316064404050476,-0.8196833496817808,-0.2409783655768276,0.789469873399208,1.227164654525456,0.16372299845778207,-0.21138105725304607,3,0.29666158581378765,6,0.6002891566204857,4,1,-0.019292936799079022,2,0.3116178291833854,-0.15425346192671324,4,4,2,-0.057799507164843146,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.2508047024413897,0.8916880032519118,8,4,148500,-0.11543181024125031,0.4897767254212378,-0.9541333402424635,-0.6021435102316011,0.3684543643904051,-0.31798643767521484,-0.6371140006999796,0
197,0,3,0.6166779556486373,-0.11028943622262491,1,-1,3,3,0,4,0,21,2,2,0,2,0.6512560486888432,-0.5170226069245809,1.183071389830739,1.0721148134443985,3,1,5,5,3,0.5637254604051154,0,4,2,0,3,3,2,1.4960822847666433,5,-0.2885539602912867,0.074139033574034,1.5239626932190897,1,0,1,4,1.4572973534552365,-0.7948908642559706,-0.12020053776139607,0.4006549206618798,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,0,0.9118972609389725,6,0.6002891566204857,2,1,1.1591123527103746,0,1.6497414486179223,1.4640447837358577,4,4,2,0.6123840570496193,1.3785874144961592,-0.3592018222665479,-0.1162994367056103,4.5005500950366,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,0.9905519056018519,-0.6142281156003023,6,5,311872,-1.2009474964138316,-1.1013766497683122,-0.9541333402424635,2.5129602732858807,1.0050737395501579,1.0673973512422383,0.060362113808108665,0
198,7,3,3.3572493253527695,1.493014364273248,1,-1,3,3,0,0,0,12,0,2,0,5,1.3743236008452775,-1.4156571380077816,-1.7636651087528277,0.24868710983968695,1,1,11,12,2,-0.5705546376073152,2,2,2,3,3,3,2,1.298756310842194,3,0.8520413119586657,-0.9668983067074118,0.68968970971354,1,2,1,4,0.5105523745277387,2.3205991883618378,7.941814201673996,3.0382414861341203,1.1074304837085576,3.9474551313537476,0.789469873399208,-0.7613596469253383,1.389546474090405,-0.21138105725304607,2,0.9118972609389725,6,0.6002891566204857,0,5,-2.2240512203974117,2,0.3116178291833854,1.5061392467733232,4,4,2,-0.7519181986726792,-0.4627544844064464,8.672337584374212,-0.1162994367056103,-0.27011580075868397,12.674843919379532,0,0,-1,-0.08765777628369735,-1.2286897038795348,-1.3671861750264094,8,0,235000,1.69192425607655,-0.35022302594786475,1.047353264289141,2.4682764075387036,1.6416931147099105,2.305864892605781,-0.09214070222581416,0
199,7,4,0.9917035115028869,-0.5006207245268129,1,-1,3,3,0,0,0,17,2,2,0,3,-0.07181150346759095,0.3816119241586198,-1.9623215019157647,-1.6887898398184582,1,1,13,14,2,-0.5705546376073152,3,4,1,3,3,3,5,-0.9726849001103559,5,-0.2885539602912867,0.4249233547558255,-0.689368090889896,1,0,1,4,-0.6043303738814186,1.3332637378631058,7.509920554918528,1.357874287496322,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,2.615369949723028,-0.21138105725304607,3,0.9118972609389725,6,-0.9509005224342206,-1,-1,-2.452129663528274,-1,-2.3646294096856884,-2.212204988202815,-1,-1,2,-0.7519181986726792,2.2841653975630143,0.13164271070305864,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,0.2508047024413897,0.8916880032519118,8,0,104000,2.0004972430088572,1.7497763524748915,1.047353264289141,0.2979172141043926,-1.5414037610888531,0.4991593028519069,1.2400162495999234,0
200,0,3,0.5301335966053489,-0.09275658831368423,1,-1,3,3,0,4,0,16,2,2,0,2,1.3743236008452775,-0.5170226069245809,1.0837431932492705,0.9752409659614913,3,1,12,13,1,0.8791106583890594,2,4,2,0,3,0,2,1.4127668735540981,5,-0.2885539602912867,0.13071714989367778,1.4943300462639746,1,0,1,4,1.4236697995589047,-0.7948908642559706,-0.12020053776139607,0.37591565273176497,1.1074304837085576,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,0,0.29666158581378765,6,0.6002891566204857,2,1,1.0450731311449437,0,1.6497414486179223,1.7914461629161464,4,4,2,-0.7519181986726792,-0.31182482056197053,-0.3592018222665479,-0.1162994367056103,2.778806012343565,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-1.968436907039997,0.8916880032519118,8,4,274900,-1.057681466766689,-0.9398382360434848,1.047353264289141,0.09364811354586922,1.0050737395501579,1.0358285707761088,0.11642932558528617,0
201,0,4,0.6455260753297334,-0.19745273725564433,1,-1,3,3,0,0,0,7,2,2,0,2,-1.5179466077804593,-0.5170226069245809,1.050633794388781,0.9268040422200378,1,1,12,13,2,-0.5705546376073152,3,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,1.2532269776754106,0.14490489261565373,1,0,1,4,-0.1076772701817476,-0.7948908642559706,-0.12020053776139607,-0.7506725483934633,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,3,-0.9338097644365821,6,-0.9509005224342206,-1,1,1.0070600572898,1,0.3116178291833854,-0.15425346192671324,4,4,2,0.3012274022357617,0.26170790204703775,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-1.2286897038795348,1.6446460626780188,8,4,140000,-0.9860484519431175,-0.834838267122347,1.047353264289141,0.09364811354586922,-0.2681650107693476,-0.4017651242968663,1.2288028072444879,0
202,0,3,0.5012854769242527,-0.03925635526583094,1,-1,3,3,0,4,0,11,2,2,0,2,-0.07181150346759095,0.3816119241586198,0.1897894240160536,-0.3809928987992102,1,1,9,10,2,-0.5705546376073152,3,4,1,3,3,3,0,0.43271453639599977,3,1.4409356101311954,-0.6591133539285495,0.31586247120285654,1,4,1,4,0.30102684640444,-0.7948908642559706,-0.12020053776139607,-0.44999529201206795,-0.8196833496817808,3.9474551313537476,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.31857408931139725,6,2.151478835675192,1,5,0.13275935862149565,2,0.3116178291833854,9.290254399438425e-05,4,4,2,1.1469352332682976,0.5484742633515419,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,2,-1,-0.08765777628369735,-1.5985633054597659,0.1387299438258047,8,4,171500,-0.1953301729290799,0.3726613754707379,-0.9541333402424635,0.8915742876026012,0.3684543643904051,-0.1188602839657825,-0.6662689508241119,0
203,4,3,-0.21991751510315052,-0.35234292506834314,1,-1,3,3,0,0,0,17,0,2,0,0,-0.07181150346759095,0.3816119241586198,-1.5650087155898904,-1.6887898398184582,1,1,8,8,2,-0.5705546376073152,3,2,0,1,3,3,3,0.3800942766828133,5,-0.2885539602912867,-1.2837357580974171,-1.0039300354903493,1,2,1,4,-0.7698814084479756,0.2245158073726505,-0.12020053776139607,-0.3910016531017942,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,-1.0621004771748408,-0.21138105725304607,3,-0.31857408931139725,2,-0.9509005224342206,-1,1,-1.9959727772665496,2,-1.0265057902511514,-0.35069428943488656,4,4,2,-0.7519181986726792,-0.7042419465576079,1.7023452162057995,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,-1.3671861750264094,0,4,112000,1.499066139243858,1.5963148594363055,1.047353264289141,-0.3531905439259007,-0.2681650107693476,-0.7842330414826663,-1.2852509688441516,0
204,11,4,-1.662323499157957,-0.6090238184552348,1,-1,3,3,0,4,0,5,2,2,4,2,-0.07181150346759095,-0.5170226069245809,1.0837431932492705,0.9268040422200378,1,1,12,13,1,0.5637254604051154,2,4,2,2,3,0,2,0.47875726364503796,5,-0.2885539602912867,-0.8627945726792672,-0.47738069344176454,1,0,1,4,-0.8138559020047174,-0.7948908642559706,-0.12020053776139607,-1.2701971749258745,1.1074304837085576,-0.2409783655768276,-1.025689205597396,-0.7613596469253383,-2.2879239528074637,-0.21138105725304607,2,-2.164281114686952,6,0.6002891566204857,2,1,1.0450731311449437,1,0.3116178291833854,-0.2477967131210815,4,4,2,0.43685979023154575,-0.7042419465576079,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-1.968436907039997,0.1387299438258047,8,4,149000,-1.0907428582237217,-0.9398382360434848,-0.9541333402424635,-0.206372127899462,-0.2681650107693476,-1.0647095140855862,-0.8681109132219509,0
205,4,4,-0.21991751510315052,-0.7029998832471569,1,0,3,3,0,4,0,17,2,2,0,0,-0.7948790556240252,1.2802464552418205,-0.8034925417986317,-1.6887898398184582,1,1,0,0,2,-0.5705546376073152,3,4,1,3,3,3,3,-0.28862152383893164,5,-0.2885539602912867,-0.3603808997608303,-0.7691482942305907,1,4,1,4,-1.1449579711378313,0.4971211869767087,-0.12020053776139607,-0.4404801889620238,-0.8196833496817808,-0.2409783655768276,-1.025689205597396,1.227164654525456,-1.0621004771748408,-0.21138105725304607,3,-0.9338097644365821,6,-0.9509005224342206,-1,5,-1.0836590047431016,2,-1.0265057902511514,-1.089685973870396,4,4,2,-0.7519181986726792,-0.17598812310194226,-0.3592018222665479,-0.1162994367056103,-0.27011580075868397,-0.06866821876665889,-1,3,-1,-0.08765777628369735,-0.8588161022993036,0.8916880032519118,8,4,110000,0.8350831941484466,1.7376609714455296,1.047353264289141,-0.9340807986392016,-0.9047843859291004,-0.6907408839483595,-0.3702340726406146,0
206,0,3,1.1936403492705598,0.1336676189674926,1,-1,3,3,0,0,0,8,2,2,0,2,0.6512560486888432,-0.5170226069245809,0.6202116092024172,0.24868710983968695,1,1,6,6,2,-0.5705546376073152,3,4,2,2,3,3,5,-0.9726849001103559,5,-0.2885539602912867,1.9389537474694933,0.8355735101079531,1,0,1,4,0.7226646375661399,-0.7948908642559706,-0.12020053776139607,-0.1398029325806284,-0.8196833496817808,-0.2409783655768276,0.789469873399208,-0.7613596469253383,0.16372299845778207,-0.21138105725304607,3,-0.9338097644365821,6,-0.9509005224342206,-1,1,0.5128900971729323,1,0.3116178291833854,0.12637629165639153,4,4,2,-0.7519181986726792,-0.19108108948638983,-0.3592018222665479,17.21133539973815,-0.27011580075868397,-0.06866821876665889,-1,-1,-1,-0.08765777628369735,-0.4889425007190725,0.8916880032519118,8,4,180500,-0.5838015225492168,-0.1967615329092787,-0.9541333402424635,2.3023077633349036,-0.2681650107693476,0.3558856068902422,1.9083374139838793,0
